time(s),Signal (V)
3.199999909497819e-08,0.0009656249756062607
3.224999908790771e-08,0.000870312478014057
3.249999908083723e-08,0.0008828124776982804
3.2749999073766745e-08,0.0011515624709090844
3.299999906669626e-08,0.0007781249803429091
3.324999905962578e-08,0.0010390624737510734
3.3499999052555296e-08,0.0011296874714616933
3.374999904548481e-08,0.0013531249658171873
3.399999903841433e-08,0.0013531249658171873
3.424999903134385e-08,0.00133593746625138
3.4499999024273365e-08,0.0012531249683433998
3.474999901720288e-08,0.0013656249655014108
3.49999990101324e-08,0.0010874999725274392
3.5249999003061916e-08,0.0010406249737116013
3.549999899599143e-08,0.0010546874733563527
3.574999898892095e-08,0.0011765624702775312
3.599999898185047e-08,0.0009984374747773472
3.6249998974779984e-08,0.000892187477461448
3.64999989677095e-08,0.0008984374773035597
3.674999896063902e-08,0.001048437473514241
3.6999998953568536e-08,0.0008281249790798029
3.724999894649805e-08,0.0009484374760404535
3.749999893942757e-08,0.0009406249762378138
3.774999893235709e-08,0.0009843749751325959
3.7999998925286604e-08,0.0008296874790403308
3.824999891821612e-08,0.0007765624803823812
3.849999891114564e-08,0.0007765624803823812
3.8749998904075156e-08,0.0007093749820796802
3.899999889700467e-08,0.00046249998831626726
3.924999888993419e-08,0.00049062498760577
3.949999888286371e-08,0.0005046874872505214
3.9749998875793224e-08,0.0004937499875268259
3.999999886872274e-08,0.0004953124874873538
4.024999886165226e-08,0.00045624998847415554
4.0499998854581776e-08,0.0004999999873689376
4.074999884751129e-08,0.0005328124865400241
4.099999884044081e-08,0.0005156249869742169
4.124999883337033e-08,0.0006578124833822585
4.1499998826299844e-08,0.000668749983105954
4.174999881922936e-08,0.0006437499837375071
4.199999881215888e-08,0.000646874983658563
4.2249998805088396e-08,0.0006390624838559233
4.249999879801791e-08,0.0006390624838559233
4.274999879094743e-08,0.0006484374836190909
4.299999878387695e-08,0.00049062498760577
4.3249998776806464e-08,0.0005765624854348061
4.349999876973598e-08,0.0005703124855926944
4.37499987626655e-08,0.0005874999851585017
4.3999998755595016e-08,0.000646874983658563
4.424999874852453e-08,0.0006515624835401468
4.449999874145405e-08,0.0007734374804613253
4.474999873438357e-08,0.0007781249803429091
4.4999998727313084e-08,0.0006265624841716999
4.52499987202426e-08,0.0006999999823165126
4.549999871317212e-08,0.0007296874815665433
4.5749998706101636e-08,0.0007078124821191523
4.599999869903115e-08,0.0006890624825928171
4.624999869196067e-08,0.0006890624825928171
4.649999868489019e-08,0.0006703124830664819
4.6749998677819704e-08,0.0006624999832638423
4.699999867074922e-08,0.0005296874866189683
4.724999866367874e-08,0.0006781249828691216
4.7499998656608255e-08,0.0007046874821980964
4.774999864953777e-08,0.0006953124824349288
4.799999864246729e-08,0.000623437484250644
4.824999863539681e-08,0.0006140624844874765
4.8499998628326324e-08,0.0005046874872505214
4.874999862125584e-08,0.000623437484250644
4.899999861418536e-08,0.0003874999902109266
4.9249998607114875e-08,0.00041406248953990143
4.949999860004439e-08,0.0004374999889478204
4.974999859297391e-08,0.0004078124896977897
4.999999858590343e-08,0.0003281249917108653
5.0249998578832944e-08,0.0003281249917108653
5.049999857176246e-08,0.00034218749135561666
5.074999856469198e-08,0.00032031249190822564
5.0999998557621495e-08,0.00032187499186875357
5.124999855055101e-08,0.0003281249917108653
5.149999854348053e-08,0.0003296874916713932
5.174999853641005e-08,0.0002812499928950274
5.1999998529339564e-08,0.0003328124915924491
5.224999852226908e-08,0.00034062499139508873
5.24999985151986e-08,0.00032187499186875357
5.2749998508128115e-08,0.00025781249348710844
5.299999850105763e-08,0.00015781249601332092
5.324999849398715e-08,0.0002921874926187229
5.349999848691667e-08,0.00027343749309238774
5.3749998479846184e-08,0.0002546874935660526
5.39999984727757e-08,0.00032656249175033736
5.424999846570522e-08,0.00029531249253977876
5.4499998458634735e-08,0.00031562499202664185
5.474999845156425e-08,0.0002546874935660526
5.499999844449377e-08,0.00019999999494757503
5.5249998437423287e-08,0.0003078124922240022
5.5499998430352804e-08,0.00027968749293449946
5.574999842328232e-08,0.00027812499297397153
5.599999841621184e-08,0.0002812499928950274
5.6249998409141355e-08,0.0002703124931713319
5.649999840207087e-08,0.0001874999952633516
5.674999839500039e-08,0.0001937499951054633
5.6999998387929907e-08,0.00013281249664487405
5.7249998380859424e-08,0.00022187499439496605
5.749999837378894e-08,0.0002406249939213012
5.774999836671846e-08,0.00023906249396077328
5.7999998359647975e-08,0.0002765624930134436
5.824999835257749e-08,0.000267187493250276
5.849999834550701e-08,0.00029062499265819497
5.8749998338436527e-08,0.00022187499439496605
5.8999998331366044e-08,0.00014531249632909748
5.924999832429556e-08,0.0002296874941976057
5.949999831722508e-08,0.0002249999943160219
5.97499983101546e-08,0.00024374999384235707
5.999999830308411e-08,0.0002703124931713319
6.024999829601363e-08,0.0002515624936449967
6.049999828894315e-08,0.000245312493802885
6.074999828187266e-08,0.0002515624936449967
6.099999827480218e-08,9.999999747378752e-05
6.12499982677317e-08,0.0002031249948686309
6.149999826066121e-08,0.00024218749388182914
6.174999825359073e-08,0.00030624999226347427
6.199999824652025e-08,0.00026249999336869223
6.224999823944977e-08,0.00029374999257925083
6.249999823237928e-08,0.0002765624930134436
6.27499982253088e-08,0.00022031249443443812
6.299999821823832e-08,5.937499850006134e-05
6.324999821116783e-08,0.00026249999336869223
6.349999820409735e-08,0.00021249999463179847
6.374999819702687e-08,0.0002515624936449967
6.399999818995639e-08,0.0002609374934081643
6.42499981828859e-08,0.00024687499376341293
6.449999817581542e-08,0.00023906249396077328
6.474999816874494e-08,0.00021562499455285433
6.499999816167445e-08,9.37499976316758e-05
6.524999815460397e-08,0.00026874999321080395
6.549999814753349e-08,0.000267187493250276
6.5749998140463e-08,0.0003078124922240022
6.599999813339252e-08,0.0003015624923818905
6.624999812632204e-08,0.000334374991552977
6.649999811925156e-08,0.00030937499218453013
6.674999811218107e-08,0.00023906249396077328
6.699999810511059e-08,0.0001984374949870471
6.724999809804011e-08,0.0002874999927371391
6.749999809096963e-08,0.0002703124931713319
6.774999808389914e-08,0.00025781249348710844
6.799999807682866e-08,0.0002656249932897481
6.824999806975818e-08,0.0002984374924608346
6.84999980626877e-08,0.00022343749435549398
6.874999805561721e-08,0.0002031249948686309
6.899999804854673e-08,0.00015937499597384885
6.924999804147625e-08,0.00026406249332922016
6.949999803440576e-08,0.0002187499944739102
6.974999802733528e-08,0.0002765624930134436
6.99999980202648e-08,0.0002609374934081643
7.024999801319431e-08,0.000267187493250276
7.049999800612383e-08,0.0002765624930134436
7.074999799905335e-08,0.0002718749931318598
7.099999799198287e-08,0.0003078124922240022
7.124999798491238e-08,0.000356249991000368
7.14999979778419e-08,0.00033749999147403287
7.174999797077142e-08,0.0003718749906056473
7.199999796370093e-08,0.0003484374911977284
7.224999795663045e-08,0.0003390624914345608
7.249999794955997e-08,0.000379687490408287
7.274999794248949e-08,0.0003499999911582563
7.2999997935419e-08,0.0004124999895793735
7.324999792834852e-08,0.00047187498807943484
7.349999792127804e-08,0.0005687499856321665
7.374999791420755e-08,0.0005874999851585017
7.399999790713707e-08,0.0006609374833033144
7.424999790006659e-08,0.000603124984763781
7.44999978929961e-08,0.0006859374826717612
7.474999788592562e-08,0.0006328124840138116
7.499999787885514e-08,0.0005624999857900548
7.524999787178466e-08,0.000646874983658563
7.549999786471417e-08,0.0006734374829875378
7.574999785764369e-08,0.0007218749817639036
7.599999785057321e-08,0.0006718749830270099
7.624999784350273e-08,0.0006187499843690603
7.649999783643224e-08,0.0005687499856321665
7.674999782936176e-08,0.0006312499840532837
7.699999782229128e-08,0.0004390624889083483
7.72499978152208e-08,0.00048749998768471414
7.749999780815031e-08,0.00042499998926359694
7.774999780107983e-08,0.00044531248875046003
7.799999779400935e-08,0.0004171874894609573
7.824999778693886e-08,0.0003281249917108653
7.849999777986838e-08,0.00034687499123720045
7.87499977727979e-08,0.0002703124931713319
7.899999776572741e-08,0.00024843749372394086
7.924999775865693e-08,0.0002718749931318598
7.949999775158645e-08,0.00020156249490810296
7.974999774451597e-08,0.00017343749561860022
7.999999773744548e-08,0.00021249999463179847
8.0249997730375e-08,4.062499897372618e-05
8.049999772330452e-08,1.249999968422344e-05
8.074999771623403e-08,-2.656249932897481e-05
8.099999770916355e-08,-9.531249759220373e-05
8.124999770209307e-08,-4.531249885530997e-05
8.149999769502259e-08,-5.468749861847755e-05
8.17499976879521e-08,-9.531249759220373e-05
8.199999768088162e-08,-2.812499928950274e-05
8.224999767381114e-08,-1.56249996052793e-05
8.249999766674065e-08,-4.999999873689376e-05
8.274999765967017e-08,-7.031249822375685e-05
8.299999765259969e-08,-0.00016874999573701643
8.32499976455292e-08,-0.00012187499692117854
8.349999763845872e-08,-0.00012187499692117854
8.374999763138824e-08,-6.718749830270099e-05
8.399999762431776e-08,-8.593749782903615e-05
8.424999761724727e-08,-6.406249838164513e-05
8.449999761017679e-08,-7.031249822375685e-05
8.474999760310631e-08,-3.593749909214239e-05
8.499999759603583e-08,-4.843749877636583e-05
8.524999758896534e-08,-3.12499992105586e-06
8.549999758189486e-08,8.437499786850822e-05
8.574999757482438e-08,7.968749798692443e-05
8.59999975677539e-08,0.0002874999927371391
8.624999756068341e-08,0.0001984374949870471
8.649999755361293e-08,0.00029531249253977876
8.674999754654245e-08,0.0002546874935660526
8.699999753947196e-08,0.0001874999952633516
8.724999753240148e-08,0.0003031249923424184
8.7499997525331e-08,0.00028437499281608325
8.774999751826051e-08,0.00029531249253977876
8.799999751119003e-08,0.000334374991552977
8.824999750411955e-08,0.0003015624923818905
8.849999749704907e-08,0.0002562499935265805
8.874999748997858e-08,0.00026874999321080395
8.89999974829081e-08,0.0002765624930134436
8.924999747583762e-08,0.00027812499297397153
8.949999746876713e-08,0.00026249999336869223
8.974999746169665e-08,0.00029999999242136255
8.999999745462617e-08,0.0002859374927766112
9.024999744755569e-08,0.0003281249917108653
9.04999974404852e-08,0.0002874999927371391
9.074999743341472e-08,0.00027812499297397153
9.099999742634424e-08,0.00019218749514493538
9.124999741927375e-08,0.00026249999336869223
9.149999741220327e-08,0.0002874999927371391
9.174999740513279e-08,0.0003187499919476977
9.19999973980623e-08,0.0002609374934081643
9.224999739099182e-08,0.0002984374924608346
9.249999738392134e-08,0.0002812499928950274
9.274999737685086e-08,0.00023906249396077328
9.299999736978037e-08,0.000178124995500184
9.324999736270989e-08,0.0002765624930134436
9.349999735563941e-08,0.0002656249932897481
9.374999734856893e-08,0.0002703124931713319
9.399999734149844e-08,0.0002718749931318598
9.424999733442796e-08,0.00031562499202664185
9.449999732735748e-08,0.00023749999400024535
9.4749997320287e-08,0.00027343749309238774
9.499999731321651e-08,0.00024374999384235707
9.524999730614603e-08,0.00030937499218453013
9.549999729907555e-08,0.0003187499919476977
9.574999729200506e-08,0.00031093749214505806
9.599999728493458e-08,0.0003546874910398401
9.62499972778641e-08,0.00029999999242136255
9.649999727079361e-08,0.00032499999178980943
9.674999726372313e-08,0.0003078124922240022
9.699999725665265e-08,0.0003171874919871698
9.724999724958217e-08,0.00033124999163192115
9.749999724251168e-08,0.00030468749230294634
9.77499972354412e-08,0.00032499999178980943
9.799999722837072e-08,0.0003499999911582563
9.824999722130023e-08,0.00035312499107931217
9.849999721422975e-08,0.00033593749151350494
9.874999720715927e-08,0.0003437499913161446
9.899999720008879e-08,0.0003593749909214239
9.92499971930183e-08,0.0003453124912766725
9.949999718594782e-08,0.0003453124912766725
9.974999717887734e-08,0.0002765624930134436
9.999999717180685e-08,0.0003296874916713932
1.0024999716473637e-07,0.00030468749230294634
1.0049999715766589e-07,0.00032656249175033736
1.007499971505954e-07,0.0003296874916713932
1.0099999714352492e-07,0.0003609374908819518
1.0124999713645444e-07,0.000312499992105586
1.0149999712938396e-07,0.0002499999936844688
1.0174999712231347e-07,0.00033593749151350494
1.0199999711524299e-07,0.0003281249917108653
1.0224999710817251e-07,0.0002984374924608346
1.0249999710110202e-07,0.0003031249923424184
1.0274999709403154e-07,0.0002656249932897481
1.0299999708696106e-07,0.00024843749372394086
1.0324999707989058e-07,0.00025781249348710844
1.034999970728201e-07,0.00023906249396077328
1.0374999706574961e-07,0.0002546874935660526
1.0399999705867913e-07,0.00026406249332922016
1.0424999705160864e-07,0.00029062499265819497
1.0449999704453816e-07,0.00021718749451338226
1.0474999703746768e-07,0.00020624999478968675
1.049999970303972e-07,8.124999794745236e-05
1.0524999702332671e-07,0.00013437499660540198
1.0549999701625623e-07,0.00013281249664487405
1.0574999700918575e-07,0.0002031249948686309
1.0599999700211526e-07,0.00021562499455285433
1.0624999699504478e-07,0.00011874999700012268
1.064999969879743e-07,6.093749846058927e-05
1.0674999698090382e-07,0.00018124999542123987
1.0699999697383333e-07,4.843749877636583e-05
1.0724999696676285e-07,0.0001093749972369551
1.0749999695969237e-07,7.187499818428478e-05
1.0774999695262188e-07,8.124999794745236e-05
1.079999969455514e-07,0.00010781249727642717
1.0824999693848092e-07,0.00010781249727642717
1.0849999693141044e-07,0.00011093749719748303
1.0874999692433995e-07,0.00013906249648698576
1.0899999691726947e-07,2.343749940791895e-05
1.0924999691019899e-07,4.999999873689376e-05
1.094999969031285e-07,0.00017656249553965608
1.0974999689605802e-07,0.00010781249727642717
1.0999999688898754e-07,0.00014843749625015334
1.1024999688191706e-07,6.24999984211172e-05
1.1049999687484657e-07,8.9062497750092e-05
1.1074999686777609e-07,0.00012187499692117854
1.1099999686070561e-07,6.24999984211172e-05
1.1124999685363512e-07,0.00014687499628962541
1.1149999684656464e-07,0.0002093749947107426
1.1174999683949416e-07,0.00022031249443443812
1.1199999683242368e-07,0.00015468749609226506
1.1224999682535319e-07,0.0002093749947107426
1.1249999681828271e-07,0.00012656249680276233
1.1274999681121223e-07,0.0002093749947107426
1.1299999680414174e-07,7.656249806586857e-05
1.1324999679707126e-07,0.00012187499692117854
1.1349999679000078e-07,0.00023906249396077328
1.137499967829303e-07,0.00022812499423707777
1.1399999677585981e-07,0.00025312499360552465
1.1424999676878933e-07,0.00025937499344763637
1.1449999676171885e-07,0.0002499999936844688
1.1474999675464836e-07,0.00021562499455285433
1.1499999674757788e-07,0.0001203124969606506
1.152499967405074e-07,0.0001984374949870471
1.1549999673343692e-07,0.0002812499928950274
1.1574999672636643e-07,0.00027343749309238774
1.1599999671929595e-07,0.0002343749940791895
1.1624999671222547e-07,0.00032656249175033736
1.1649999670515498e-07,0.0002812499928950274
1.167499966980845e-07,0.0002515624936449967
1.1699999669101402e-07,0.0002093749947107426
1.1724999668394354e-07,0.00026406249332922016
1.1749999667687305e-07,0.0002609374934081643
1.1774999666980257e-07,0.00025937499344763637
1.1799999666273209e-07,0.00027968749293449946
1.182499966556616e-07,0.00031093749214505806
1.1849999664859112e-07,0.0003187499919476977
1.1874999664152064e-07,0.0002921874926187229
1.1899999663445016e-07,0.0003328124915924491
1.1924999662737967e-07,0.0003187499919476977
1.194999966203092e-07,0.000312499992105586
1.197499966132387e-07,0.00032656249175033736
1.1999999660616822e-07,0.0002984374924608346
1.2024999659909774e-07,0.000356249991000368
1.2049999659202726e-07,0.00033749999147403287
1.2074999658495678e-07,0.00033124999163192115
1.209999965778863e-07,0.00032499999178980943
1.212499965708158e-07,0.000312499992105586
1.2149999656374533e-07,0.000312499992105586
1.2174999655667484e-07,0.00032187499186875357
1.2199999654960436e-07,0.00032656249175033736
1.2224999654253388e-07,0.0003281249917108653
1.224999965354634e-07,0.00036718749072406354
1.227499965283929e-07,0.0003546874910398401
1.2299999652132243e-07,0.00036874999068459147
1.2324999651425195e-07,0.00031562499202664185
1.2349999650718146e-07,0.00033124999163192115
1.2374999650011098e-07,0.0003546874910398401
1.239999964930405e-07,0.00033593749151350494
1.2424999648597002e-07,0.000334374991552977
1.2449999647889953e-07,0.0003703124906451194
1.2474999647182905e-07,0.0003765624904872311
